cities,methane,methane_end,methane_start,carbonmonoxide,carbonmonoxide_end,carbonmonoxide_start,ozone,ozone_end,ozone_start,nitrogendioxide,nitrogendioxide_end,nitrogendioxide_start
Los Angeles,1892.618408,2020-10-20T22:41:55.517000Z,2020-10-20T22:41:55.517000Z,0.035206337,2021-01-05T22:38:43.194000Z,2021-01-05T22:38:43.194000Z,0.125118732,2020-08-15T21:19:12.179000Z,2020-08-15T21:19:12.179000Z,3.28E-05,2019-10-27T22:13:24.519000Z,2019-10-27T22:13:24.519000Z
Los Angeles,1865.169922,2019-12-27T20:30:00.915000Z,2019-12-27T20:30:00.915000Z,0.027170405,2020-11-16T21:35:50.154000Z,2020-11-16T21:35:50.154000Z,0.115031496,2020-11-16T21:35:46.795000Z,2020-11-16T21:35:46.795000Z,5.76E-05,2019-06-30T23:44:29.822000Z,2019-06-30T22:04:31.485000Z
Los Angeles,1885.09082,2019-10-22T21:07:08.673000Z,2019-10-22T21:07:08.673000Z,0.035563588,2019-04-26T20:23:38.341000Z,2019-04-26T20:23:38.341000Z,0.127512276,2020-09-10T23:31:50.548000Z,2020-09-10T23:31:50.548000Z,5.75E-05,2019-08-25T22:54:16.092000Z,2019-08-25T22:54:16.092000Z
Los Angeles,1900.51709,2020-11-15T21:54:30.232000Z,2020-11-15T21:54:30.232000Z,0.036091607,2020-02-08T20:23:51.426000Z,2020-02-08T20:23:51.426000Z,0.134767652,2019-04-26T20:23:34.022000Z,2019-04-26T20:23:34.022000Z,0.000106506,2019-12-05T21:42:17.923000Z,2019-12-05T21:42:17.923000Z
Los Angeles,1901.017212,2019-10-13T20:35:55.912000Z,2019-10-13T20:35:55.912000Z,0.028589774,2019-11-24T20:48:31.348000Z,2019-11-24T20:48:31.348000Z,0.172156319,2019-05-23T21:57:33.878000Z,2019-05-23T20:17:11.780000Z,8.99E-05,2020-07-22T22:29:23.558000Z,2020-07-22T22:29:23.558000Z
Los Angeles,1874.26062,2019-03-25T20:23:50.559000Z,2019-03-25T20:23:50.559000Z,0.027410304,2020-02-09T21:45:23.446000Z,2020-02-09T20:05:21.862000Z,0.1284502,2020-02-08T20:23:47.226000Z,2020-02-08T20:23:47.226000Z,0.000384925,2020-01-25T22:26:16.774000Z,2020-01-25T22:26:16.774000Z
Los Angeles,1897.260376,2019-10-08T20:29:42.097000Z,2019-10-08T20:29:42.097000Z,0.031776991,2019-04-04T20:36:08.955000Z,2019-04-04T20:36:08.955000Z,0.122973986,2019-11-24T20:48:28.829000Z,2019-11-24T20:48:28.829000Z,0.00021692,2021-04-08T22:54:22.496000Z,2021-04-08T22:54:22.496000Z
Los Angeles,1909.567749,2019-10-30T20:17:27.446000Z,2019-10-30T20:17:27.446000Z,0.03198703,2019-06-09T21:38:25.700000Z,2019-06-09T21:38:25.700000Z,0.124884836,2021-01-07T22:00:49.292000Z,2021-01-07T22:00:49.292000Z,0.000157874,2021-02-04T21:35:52.756000Z,2021-02-04T21:35:52.756000Z
Los Angeles,1857.24231,2020-08-10T21:13:00.416000Z,2020-08-10T21:13:00.416000Z,0.044648498,2020-09-19T22:23:09.046000Z,2020-09-19T22:23:09.046000Z,0.146404594,2020-02-09T21:45:17.567000Z,2020-02-09T20:05:16.823000Z,4.37E-05,2019-04-20T22:36:00.067000Z,2019-04-20T22:36:00.067000Z
Los Angeles,1907.027344,2020-11-14T22:13:19.909000Z,2020-11-14T22:13:19.909000Z,0.026164412,2019-05-09T21:19:46.157000Z,2019-05-09T21:19:46.157000Z,0.141909547,2019-06-09T21:38:21.381000Z,2019-06-09T19:58:33.604000Z,0.000106898,2020-01-02T21:17:34.671000Z,2020-01-02T21:17:34.671000Z
Los Angeles,1895.08374,2020-11-04T22:00:42.107000Z,2020-11-04T22:00:42.107000Z,0.025931368,2020-08-09T21:31:56.802000Z,2020-08-09T21:31:56.802000Z,0.12305022,2020-09-19T22:23:05.687000Z,2020-09-19T22:23:05.687000Z,2.25E-05,2020-06-06T23:32:18.238000Z,2020-06-06T23:32:18.238000Z
Los Angeles,1883.45752,2020-08-20T21:25:34.150000Z,2020-08-20T21:25:34.150000Z,0.027913149,2019-07-30T20:41:41.609000Z,2019-07-30T20:41:41.609000Z,0.154911801,2019-05-09T21:19:38.598000Z,2019-05-09T21:19:38.598000Z,5.53E-05,2020-07-14T23:19:25.850000Z,2020-07-14T23:19:25.850000Z
Los Angeles,1894.349731,2019-10-07T20:48:17.903000Z,2019-10-07T20:48:17.903000Z,0.030032169,2019-09-21T20:48:13.156000Z,2019-09-21T20:48:13.156000Z,0.127781019,2020-08-09T21:31:52.603000Z,2020-08-09T21:31:52.603000Z,9.58E-05,2019-07-29T23:00:22.005000Z,2019-07-29T23:00:22.005000Z
Los Angeles,1889.298462,2020-01-02T20:17:39.710000Z,2020-01-02T20:17:39.710000Z,0.031016406,2021-02-02T22:13:24.977000Z,2021-02-02T22:13:24.977000Z,0.132211834,2019-07-30T20:41:39.450000Z,2019-07-30T20:41:39.450000Z,0.000162697,2020-11-23T22:44:54.869000Z,2020-11-23T21:04:54.721000Z
Los Angeles,1903.463013,2019-10-23T20:48:23.284000Z,2019-10-23T20:48:23.284000Z,0.039343853,2020-01-27T20:48:38.773000Z,2020-01-27T20:48:38.773000Z,0.129068822,2019-09-21T20:48:10.637000Z,2019-09-21T20:48:10.637000Z,7.86E-05,2019-09-23T23:51:10.898000Z,2019-09-23T22:11:01.154000Z
Los Angeles,1902.374512,2020-11-24T22:26:00.638000Z,2020-11-24T22:26:00.638000Z,0.026561234,2020-07-10T20:54:23.308000Z,2020-07-10T20:54:23.308000Z,0.111828186,2021-02-02T22:13:22.458000Z,2021-02-02T22:13:22.458000Z,0.000146564,2020-03-18T22:32:34.706000Z,2020-03-18T22:32:34.706000Z
Los Angeles,1876.040405,2019-11-17T21:19:55.148000Z,2019-11-17T21:19:55.148000Z,0.035708576,2020-04-07T20:17:37.177000Z,2020-04-07T20:17:37.177000Z,0.137032151,2020-01-27T20:48:37.093000Z,2020-01-27T20:48:37.093000Z,6.40E-05,2020-12-14T22:51:19.685000Z,2020-12-14T21:11:08.617000Z
Los Angeles,1896.172363,2020-11-30T22:13:23.386000Z,2020-11-30T22:13:23.386000Z,0.028738115,2020-11-08T22:25:54.245000Z,2020-11-08T22:25:54.245000Z,0.125866532,2020-07-10T20:54:20.789000Z,2020-07-10T20:54:20.789000Z,8.33E-05,2019-03-31T23:51:34.803000Z,2019-03-31T22:11:23.023000Z
Los Angeles,1908.57251,2020-11-10T21:48:15.490000Z,2020-11-10T21:48:15.490000Z,0.027737454,2020-07-03T21:25:51.809000Z,2020-07-03T21:25:51.809000Z,0.154246107,2020-04-07T20:17:32.978000Z,2020-04-07T20:17:32.978000Z,5.57E-05,2019-09-08T23:32:05.025000Z,2019-09-08T23:32:05.025000Z
Los Angeles,1901.694092,2020-11-27T21:29:40.978000Z,2020-11-27T21:29:40.978000Z,0.030282104,2019-11-12T21:13:31.943000Z,2019-11-12T21:13:31.943000Z,0.137108535,2020-11-08T22:25:50.886000Z,2020-11-08T22:25:50.886000Z,0.000315313,2019-03-01T22:13:45.284000Z,2019-03-01T22:13:45.284000Z
Los Angeles,1885.326904,2021-03-01T22:07:07.658000Z,2021-03-01T22:07:07.658000Z,0.027085004,2020-07-29T21:38:22.110000Z,2020-07-29T21:38:22.110000Z,0.124218345,2019-12-06T20:23:42.276000Z,2019-12-06T20:23:42.276000Z,0.000111838,2020-10-09T22:48:00.776000Z,2020-10-09T22:48:00.776000Z
Los Angeles,1902.248291,2021-04-07T23:13:15.843000Z,2021-04-07T23:13:15.843000Z,0.026807373,2019-08-07T21:31:58.424000Z,2019-08-07T21:31:58.424000Z,0.12924394,2020-07-03T21:25:48.450000Z,2020-07-03T21:25:48.450000Z,0.000150225,2021-04-28T23:19:22.956000Z,2021-04-28T23:19:22.956000Z
Los Angeles,1878.483887,2021-03-06T22:13:23.057000Z,2021-03-06T22:13:23.057000Z,0.029553648,2020-11-18T22:38:37.469000Z,2020-11-18T22:38:37.469000Z,0.112830244,2019-11-12T21:13:29.424000Z,2019-11-12T21:13:29.424000Z,0.000113952,2019-03-21T22:38:56.151000Z,2019-03-21T20:59:07.051000Z
Los Angeles,1886.888916,2020-09-28T22:54:14.111000Z,2020-09-28T22:54:14.111000Z,0.03929444,2019-03-30T20:29:58.762000Z,2019-03-30T20:29:58.762000Z,0.128555417,2020-07-29T21:38:17.911000Z,2020-07-29T19:58:29.771000Z,0.000147281,2019-12-09T22:07:17.805000Z,2019-12-09T22:07:17.805000Z
Los Angeles,1898.434082,2020-10-30T21:54:25.040000Z,2020-10-30T21:54:25.040000Z,0.033864886,2020-10-26T21:29:34.450000Z,2020-10-26T21:29:34.450000Z,0.13330242,2019-08-07T21:31:54.225000Z,2019-08-07T21:31:54.225000Z,0.000118646,2020-06-10T23:57:40.492000Z,2020-06-10T22:17:17.073000Z
Los Angeles,1857.021484,2020-08-27T20:54:05.490000Z,2020-08-27T20:54:05.490000Z,0.029207779,2019-10-27T21:13:27.878000Z,2019-10-27T21:13:27.878000Z,0.1232308,2021-03-07T21:54:29.728000Z,2021-03-07T21:54:29.728000Z,3.81E-05,2021-05-16T22:41:41.318000Z,2021-05-16T22:41:41.318000Z
Los Angeles,1891.032104,2019-10-29T20:35:59.750000Z,2019-10-29T20:35:59.750000Z,0.026987457,2019-06-30T21:44:34.141000Z,2019-06-30T20:04:36.884000Z,0.112973623,2020-11-18T22:38:33.270000Z,2020-11-18T20:58:44.642000Z,0.000201084,2021-03-05T22:32:15.668000Z,2021-03-05T22:32:15.668000Z
Los Angeles,1901.069702,2019-10-14T20:17:23.053000Z,2019-10-14T20:17:23.053000Z,0.027503798,2020-04-08T21:38:57.045000Z,2020-04-08T21:38:57.045000Z,0.127736747,2020-10-26T21:29:29.411000Z,2020-10-26T21:29:29.411000Z,0.000172324,2019-03-29T21:48:33.742000Z,2019-03-29T21:48:33.742000Z
Los Angeles,1892.977295,2020-11-09T22:07:01.567000Z,2020-11-09T22:07:01.567000Z,0.028971149,2019-08-25T20:54:18.611000Z,2019-08-25T20:54:18.611000Z,0.132637158,2019-12-03T21:19:52.255000Z,2019-12-03T21:19:52.255000Z,0.000161885,2020-02-28T21:48:36.373000Z,2020-02-28T21:48:36.373000Z
Los Angeles,1903.995361,2019-10-01T21:00:46.014000Z,2019-10-01T21:00:46.014000Z,0.02802985,2019-12-05T20:42:20.442000Z,2019-12-05T20:42:20.442000Z,0.129156053,2019-10-27T21:13:24.519000Z,2019-10-27T21:13:24.519000Z,4.92E-05,2020-04-20T23:13:33.798000Z,2020-04-20T23:13:33.798000Z
Los Angeles,1879.823608,2019-12-16T20:36:10.894000Z,2019-12-16T20:36:10.894000Z,0.024369564,2020-07-22T20:29:26.917000Z,2020-07-22T20:29:26.917000Z,0.134678751,2019-06-30T21:44:29.822000Z,2019-06-30T20:04:31.485000Z,0.000202792,2021-01-09T21:23:30.908000Z,2021-01-09T21:23:30.908000Z
Los Angeles,1866.312378,2019-10-24T20:29:47.134000Z,2019-10-24T20:29:47.134000Z,0.023265531,2019-05-22T20:35:50.707000Z,2019-05-22T20:35:50.707000Z,0.173374511,2020-04-08T21:38:52.846000Z,2020-04-08T19:59:03.023000Z,8.07E-05,2019-11-20T21:23:39.314000Z,2019-11-20T21:23:39.314000Z
Los Angeles,1892.60083,2020-10-02T23:19:23.451000Z,2020-10-02T23:19:23.451000Z,0.03883161,2020-01-25T21:26:21.813000Z,2020-01-25T21:26:21.813000Z,0.128939062,2019-08-25T20:54:16.092000Z,2019-08-25T20:54:16.092000Z,0.000232939,2021-03-19T21:29:35.481000Z,2021-03-19T21:29:35.481000Z
Los Angeles,1873.4104,2019-11-03T20:42:14.063000Z,2019-11-03T20:42:14.063000Z,0.030906424,2020-11-14T22:13:18.229000Z,2020-11-14T22:13:18.229000Z,0.127530023,2019-12-05T20:42:17.923000Z,2019-12-05T20:42:17.923000Z,0.000160356,2019-02-22T22:45:24.674000Z,2019-02-22T21:05:23.092000Z
Los Angeles,1903.474854,2020-10-28T22:32:12.130000Z,2020-10-28T22:32:12.130000Z,0.031425182,2021-02-04T21:35:56.115000Z,2021-02-04T21:35:56.115000Z,0.133063123,2020-07-22T20:29:23.558000Z,2020-07-22T20:29:23.558000Z,0.000123953,2019-11-23T22:07:14.440000Z,2019-11-23T22:07:14.440000Z
Los Angeles,1883.816284,2021-03-17T22:07:05.113000Z,2021-03-17T22:07:05.113000Z,0.03174701,2019-04-20T20:36:06.546000Z,2019-04-20T20:36:06.546000Z,0.20378156,2019-05-22T20:35:45.308000Z,2019-05-22T20:35:45.308000Z,7.07E-05,2020-11-06T21:23:21.220000Z,2020-11-06T21:23:21.220000Z
Los Angeles,1905.098145,2020-12-18T21:35:55.897000Z,2020-12-18T21:35:55.897000Z,0.02969552,2020-01-02T20:17:38.870000Z,2020-01-02T20:17:38.870000Z,0.126738802,2020-01-25T21:26:16.774000Z,2020-01-25T21:26:16.774000Z,4.27E-05,2019-05-16T22:48:14.727000Z,2019-05-16T22:48:14.727000Z
Los Angeles,1883.164063,2019-09-11T20:35:47.497000Z,2019-09-11T20:35:47.497000Z,0.023386466,2020-07-18T21:44:47.675000Z,2020-07-18T20:04:49.216000Z,0.115780443,2020-11-14T22:13:15.710000Z,2020-11-14T22:13:15.710000Z,0.000231399,2020-02-18T21:36:10.689000Z,2020-02-18T21:36:10.689000Z
Los Angeles,1903.75769,2020-10-15T22:35:41.218000Z,2020-10-15T22:35:41.218000Z,0.032404412,2019-02-17T21:39:09.443000Z,2019-02-17T21:39:09.443000Z,0.133047044,2021-02-04T21:35:52.756000Z,2021-02-04T21:35:52.756000Z,0.000155874,2020-02-02T21:36:11.068000Z,2020-02-02T21:36:11.068000Z
Los Angeles,1914.248291,2020-12-02T21:35:52.960000Z,2020-12-02T21:35:52.960000Z,0.028864519,2019-04-16T21:51:41.243000Z,2019-04-16T20:11:26.464000Z,0.134109698,2020-01-02T21:58:02.296000Z,2020-01-02T20:17:34.671000Z,0.000104267,2020-06-09T22:35:51.506000Z,2020-06-09T22:35:51.506000Z
Los Angeles,1901.228394,2020-09-06T23:06:40.655000Z,2020-09-06T23:06:40.655000Z,0.027924694,2020-10-25T21:48:08.786000Z,2020-10-25T21:48:08.786000Z,0.128773347,2020-07-18T21:44:42.636000Z,2020-07-18T20:04:43.337000Z,5.39E-05,2020-08-02T22:23:08.528000Z,2020-08-02T22:23:08.528000Z
Los Angeles,1895.680664,2020-02-17T20:54:54.778000Z,2020-02-17T20:54:54.778000Z,0.034810632,2020-06-06T21:32:21.597000Z,2020-06-06T21:32:21.597000Z,0.123676956,2020-10-25T21:48:07.107000Z,2020-10-25T21:48:07.107000Z,0.000218629,2021-01-11T22:25:59.786000Z,2021-01-11T22:25:59.786000Z
Los Angeles,1885.723999,2021-05-14T23:19:20.934000Z,2021-05-14T23:19:20.934000Z,0.025119556,2020-07-14T21:19:28.370000Z,2020-07-14T21:19:28.370000Z,0.137854949,2020-06-06T21:32:18.238000Z,2020-06-06T21:32:18.238000Z,7.77E-05,2019-06-29T22:23:02.231000Z,2019-06-29T22:23:02.231000Z
Los Angeles,1891.043457,2020-02-16T21:13:44.987000Z,2020-02-16T21:13:44.987000Z,0.025086444,2019-07-29T21:00:24.164000Z,2019-07-29T21:00:24.164000Z,0.129294634,2020-07-14T21:19:25.850000Z,2020-07-14T21:19:25.850000Z,0.000185776,2020-08-17T22:41:36.700000Z,2020-08-17T22:41:36.700000Z
Los Angeles,1892.944702,2021-01-17T22:13:28.419000Z,2021-01-17T22:13:28.419000Z,0.030264053,2020-10-30T21:54:25.040000Z,2020-10-30T21:54:25.040000Z,0.130021408,2019-07-29T21:00:22.005000Z,2019-07-29T21:00:22.005000Z,8.34E-05,2019-09-03T23:25:43.813000Z,2019-09-03T23:25:43.813000Z
Los Angeles,1864.185791,2020-08-25T21:31:51.024000Z,2020-08-25T21:31:51.024000Z,0.039781839,2019-04-10T20:23:44.382000Z,2019-04-10T20:23:44.382000Z,0.122371227,2020-10-30T21:54:22.521000Z,2020-10-30T21:54:22.521000Z,0.000117402,2019-05-02T23:51:21.707000Z,2019-05-02T22:11:11.487000Z
Los Angeles,1874.245972,2020-11-16T21:35:54.354000Z,2020-11-16T21:35:54.354000Z,0.028044768,2019-05-27T20:42:00.234000Z,2019-05-27T20:42:00.234000Z,0.166790321,2019-05-27T20:41:55.915000Z,2019-05-27T20:41:55.915000Z,0.000160086,2019-02-11T22:51:47.740000Z,2019-02-11T21:11:36.438000Z
Los Angeles,1898.311768,2020-12-01T21:54:33.152000Z,2020-12-01T21:54:33.152000Z,0.035115633,2020-05-11T21:19:49.840000Z,2020-05-11T21:19:49.840000Z,0.142422333,2020-05-11T21:19:47.321000Z,2020-05-11T21:19:47.321000Z,0.000157504,2019-03-19T21:36:10.499000Z,2019-03-19T21:36:10.499000Z
Los Angeles,1887.909424,2020-10-03T23:00:31.424000Z,2020-10-03T23:00:31.424000Z,0.036436763,2021-03-17T22:07:01.753000Z,2021-03-17T22:07:01.753000Z,0.123588517,2021-03-17T22:07:00.074000Z,2021-03-17T22:07:00.074000Z,8.74E-05,2020-08-14T23:38:10.840000Z,2020-08-14T21:58:22.460000Z
Los Angeles,1904.177979,2020-11-11T21:29:37.874000Z,2020-11-11T21:29:37.874000Z,0.036879327,2020-12-22T22:00:50.826000Z,2020-12-22T22:00:50.826000Z,0.133409008,2020-12-22T22:00:48.307000Z,2020-12-22T22:00:48.307000Z,0.000114446,2019-06-26T23:19:13.224000Z,2019-06-26T23:19:13.224000Z
Los Angeles,1896.592163,2021-03-18T21:48:18.497000Z,2021-03-18T21:48:18.497000Z,0.038671136,2020-11-23T22:44:59.908000Z,2020-11-23T22:44:59.908000Z,0.134954236,2020-11-23T22:44:54.869000Z,2020-11-23T21:04:54.721000Z,4.92E-05,2020-07-11T22:35:39.628000Z,2020-07-11T22:35:39.628000Z
Los Angeles,1900.687378,2019-10-12T20:54:36.031000Z,2019-10-12T20:54:36.031000Z,0.05536766,2020-09-06T23:06:38.135000Z,2020-09-06T23:06:38.135000Z,0.144565701,2021-05-13T21:58:26.280000Z,2021-05-13T21:58:26.280000Z,9.02E-05,2019-11-17T22:19:48.429000Z,2019-11-17T22:19:48.429000Z
Los Angeles,1867.360229,2020-01-01T20:36:13.092000Z,2020-01-01T20:36:13.092000Z,0.028352715,2019-08-20T20:48:02.445000Z,2019-08-20T20:48:02.445000Z,0.121765919,2020-09-06T23:06:35.616000Z,2020-09-06T23:06:35.616000Z,0.000105297,2019-04-06T23:38:51.167000Z,2019-04-06T21:59:01.466000Z
Los Angeles,1871.853516,2019-10-25T20:11:16.746000Z,2019-10-25T20:11:16.746000Z,0.034682706,2020-02-17T20:54:53.938000Z,2020-02-17T20:54:53.938000Z,0.128364995,2019-08-20T20:48:00.766000Z,2019-08-20T20:48:00.766000Z,0.000298338,2020-01-30T22:32:36.276000Z,2020-01-30T22:32:36.276000Z
Los Angeles,1908.703979,2020-11-25T22:07:04.846000Z,2020-11-25T22:07:04.846000Z,0.033651125,2020-02-16T21:13:42.467000Z,2020-02-16T21:13:42.467000Z,0.132982269,2020-02-17T20:54:51.419000Z,2020-02-17T20:54:51.419000Z,4.42E-05,2021-04-21T23:51:05.697000Z,2021-04-21T22:10:54.635000Z
Los Angeles,1903.095459,2019-10-17T21:00:50.810000Z,2019-10-17T21:00:50.810000Z,0.030162707,2019-09-23T21:51:16.777000Z,2019-09-23T20:11:06.194000Z,0.128311783,2020-02-16T21:13:39.948000Z,2020-02-16T21:13:39.948000Z,7.94E-05,2020-08-18T22:23:01.204000Z,2020-08-18T22:23:01.204000Z
Los Angeles,1897.760986,2020-11-19T22:19:39.274000Z,2020-11-19T22:19:39.274000Z,0.035037536,2020-03-18T21:32:38.905000Z,2020-03-18T21:32:38.905000Z,0.128818773,2019-09-23T21:51:10.898000Z,2019-09-23T20:11:01.154000Z,7.45E-05,2019-04-05T23:57:56.552000Z,2019-04-05T22:17:32.892000Z
Los Angeles,1875.360962,2019-11-08T20:48:28.558000Z,2019-11-08T20:48:28.558000Z,0.03318885,2020-05-17T21:07:12.403000Z,2020-05-17T21:07:12.403000Z,0.164118171,2020-03-18T21:32:34.706000Z,2020-03-18T21:32:34.706000Z,6.75E-05,2019-04-07T23:19:51.814000Z,2019-04-07T23:19:51.814000Z
Los Angeles,1898.714111,2020-09-24T22:29:22.174000Z,2020-09-24T22:29:22.174000Z,0.036409732,2019-04-19T20:54:42.475000Z,2019-04-19T20:54:42.475000Z,0.137881815,2020-05-17T21:07:09.884000Z,2020-05-17T21:07:09.884000Z,5.56E-05,2019-11-27T22:32:29.227000Z,2019-11-27T22:32:29.227000Z
Los Angeles,1875.303101,2019-11-23T21:07:17.799000Z,2019-11-23T21:07:17.799000Z,0.03833681,2019-03-31T21:51:44.522000Z,2019-03-31T20:11:29.502000Z,0.115737021,2020-12-14T22:51:19.685000Z,2020-12-14T21:11:08.617000Z,4.57E-05,2019-05-21T22:54:26.596000Z,2019-05-21T22:54:26.596000Z
Los Angeles,1882.562988,2019-10-06T21:07:03.428000Z,2019-10-06T21:07:03.428000Z,0.032987759,2019-09-08T21:32:10.904000Z,2019-09-08T21:32:10.904000Z,0.130264923,2019-09-08T21:32:05.025000Z,2019-09-08T21:32:05.025000Z,0.000112032,2021-02-27T22:44:56.909000Z,2021-02-27T21:04:56.765000Z
Los Angeles,1894.632446,2020-11-06T21:23:25.419000Z,2020-11-06T21:23:25.419000Z,0.038828727,2019-04-03T20:54:50.218000Z,2019-04-03T20:54:50.218000Z,0.121593792,2019-09-07T21:51:06.309000Z,2019-09-07T20:10:56.928000Z,5.76E-05,2019-08-17T23:44:38.977000Z,2019-08-17T22:04:40.278000Z
Los Angeles,1900.07251,2020-10-12T23:32:07.565000Z,2020-10-12T23:32:07.565000Z,0.027589034,2019-03-01T21:13:53.923000Z,2019-03-01T21:13:53.923000Z,0.138382837,2021-01-24T21:42:05.784000Z,2021-01-24T21:42:05.784000Z,7.32E-05,2020-05-15T23:45:05.486000Z,2020-05-15T22:05:04.985000Z
Los Angeles,1885.418579,2019-11-04T20:23:39.042000Z,2019-11-04T20:23:39.042000Z,0.031064278,2019-09-07T21:51:12.188000Z,2019-09-07T20:11:01.127000Z,0.148833856,2020-04-05T20:54:47.566000Z,2020-04-05T20:54:47.566000Z,0.000105443,2019-04-12T23:26:08.978000Z,2019-04-12T23:26:08.978000Z
Los Angeles,1895.756104,2021-02-18T22:13:25.320000Z,2021-02-18T22:13:25.320000Z,0.031262077,2021-01-24T21:42:08.303000Z,2021-01-24T21:42:08.303000Z,0.122696988,2020-10-09T22:48:00.776000Z,2020-10-09T22:48:00.776000Z,0.000221379,2020-11-25T22:07:01.487000Z,2020-11-25T22:07:01.487000Z
Los Angeles,1888.466064,2020-09-19T22:23:09.886000Z,2020-09-19T22:23:09.886000Z,0.027583349,2020-04-05T20:54:55.125000Z,2020-04-05T20:54:55.125000Z,0.118984051,2020-12-16T22:13:21.490000Z,2020-12-16T22:13:21.490000Z,5.85E-05,2019-06-08T23:57:25.630000Z,2019-06-08T22:17:03.533000Z
Bangkok,1911.706909,2019-12-29T06:14:07.054000Z,2019-12-29T06:14:07.054000Z,0.025024235,2020-07-13T06:19:47.417000Z,2020-07-13T06:19:47.417000Z,0.1237031,2020-07-13T06:19:44.058000Z,2020-07-13T06:19:44.058000Z,5.96E-05,2019-05-05T09:16:24.711000Z,2019-05-05T09:16:24.711000Z
Bangkok,1899.177979,2020-02-24T06:45:16.599000Z,2020-02-24T06:45:16.599000Z,0.045303512,2019-05-05T07:16:29.030000Z,2019-05-05T07:16:29.030000Z,0.121535704,2019-05-05T07:16:24.711000Z,2019-05-05T07:16:24.711000Z,6.48E-05,2019-08-03T09:28:37.364000Z,2019-08-03T07:48:40.106000Z
Bangkok,1915.543335,2021-01-04T07:38:42.983000Z,2021-01-04T07:38:42.983000Z,0.041706722,2020-04-23T06:38:51.917000Z,2020-04-23T06:38:51.917000Z,0.121024862,2020-04-23T06:38:49.397000Z,2020-04-23T06:38:49.397000Z,7.12E-05,2021-01-21T07:19:58.518000Z,2021-01-21T07:19:58.518000Z
Bangkok,1912.290649,2020-01-03T06:20:21.384000Z,2020-01-03T06:20:21.384000Z,0.058440275,2021-01-21T07:20:04.397000Z,2021-01-21T07:20:04.397000Z,0.120969336,2019-08-03T07:28:37.364000Z,2019-08-03T05:48:40.106000Z,7.29E-05,2019-09-02T08:25:55.503000Z,2019-09-02T08:25:55.503000Z
Bangkok,1884.255371,2020-03-22T06:38:59.594000Z,2020-03-22T06:38:59.594000Z,0.02746306,2019-09-02T06:25:58.862000Z,2019-09-02T06:25:58.862000Z,0.107869051,2021-01-21T07:19:58.518000Z,2021-01-21T07:19:58.518000Z,7.96E-05,2021-02-10T07:44:53.470000Z,2021-02-10T07:44:53.470000Z
Bangkok,1907.259277,2019-12-06T06:45:10.640000Z,2019-12-06T06:45:10.640000Z,0.028786067,2020-08-24T06:31:54.747000Z,2020-08-24T06:31:54.747000Z,0.119931161,2019-09-02T06:25:55.503000Z,2019-09-02T06:25:55.503000Z,3.50E-05,2020-08-03T08:25:48.363000Z,2020-08-03T08:25:48.363000Z
Bangkok,1889.430908,2019-12-17T06:38:57.312000Z,2019-12-17T06:38:57.312000Z,0.026695739,2020-06-30T07:03:43.493000Z,2020-06-30T07:03:43.493000Z,0.119541608,2020-08-03T06:25:48.363000Z,2020-08-03T06:25:48.363000Z,5.60E-05,2020-08-24T08:31:52.228000Z,2020-08-24T08:31:52.228000Z
Bangkok,1875.264404,2020-03-12T06:26:32.544000Z,2020-03-12T06:26:32.544000Z,0.029800095,2019-06-15T06:07:19.580000Z,2019-06-15T06:07:19.580000Z,0.120408237,2020-08-24T06:31:52.228000Z,2020-08-24T06:31:52.228000Z,5.93E-05,2019-06-15T08:07:15.261000Z,2019-06-15T08:07:15.261000Z
Bangkok,1882.558838,2020-01-08T06:26:32.352000Z,2020-01-08T06:26:32.352000Z,0.028505826,2020-08-28T06:57:02.255000Z,2020-08-28T06:57:02.255000Z,0.120815411,2020-06-30T07:03:36.774000Z,2020-06-30T07:03:36.774000Z,7.08E-05,2020-08-28T08:56:54.696000Z,2020-08-28T08:56:54.696000Z
Bangkok,1922.924683,2021-01-02T08:16:31.957000Z,2021-01-02T08:16:31.957000Z,0.038714088,2019-12-01T06:38:51.687000Z,2019-12-01T06:38:51.687000Z,0.119915694,2019-06-15T06:07:15.261000Z,2019-06-15T06:07:15.261000Z,9.41E-05,2021-05-08T08:13:25.081000Z,2021-05-08T08:13:25.081000Z
Bangkok,1898.032959,2019-12-07T06:26:26.714000Z,2019-12-07T06:26:26.714000Z,0.040094271,2021-05-08T08:13:30.960000Z,2021-05-08T08:13:30.960000Z,0.118489861,2020-09-17T09:22:17.143000Z,2020-09-17T09:22:17.143000Z,6.16E-05,2020-11-04T08:22:33.273000Z,2020-11-04T08:22:33.273000Z
Bangkok,1895.25415,2020-11-28T07:32:24.223000Z,2020-11-28T07:32:24.223000Z,0.028546123,2020-07-01T06:44:46.617000Z,2020-07-01T06:44:46.617000Z,0.122649737,2020-08-28T06:56:54.696000Z,2020-08-28T06:56:54.696000Z,8.92E-05,2021-03-10T07:19:54.005000Z,2021-03-10T07:19:54.005000Z
Bangkok,1889.61438,2020-01-09T06:07:57.528000Z,2020-01-09T06:07:57.528000Z,0.029589135,2019-06-14T06:25:53.321000Z,2019-06-14T06:25:53.321000Z,0.110223509,2019-12-01T06:38:49.168000Z,2019-12-01T06:38:49.168000Z,6.84E-05,2020-07-15T09:22:28.841000Z,2020-07-15T09:22:28.841000Z
